Author	Id	Content	Created_at	Edited_at	Mentions
Anders	725324620286132325	The difference between LYLO and MYLO is smaller than the difference between MYLO and LYLO-1.  So that may be weak evidence in favor of existence, since setup is such that adding the role has less impact on balance than it would with an odd number of players	2020-06-24 12:21:05.356000	None	
Anders	725324659569983548	that is weak evidence though	2020-06-24 12:21:14.722000	None	
Ravenshard	725337963743019048	Okay good morning to all of us in the Americas and good afternoon to all of those in EU/Africa/West Asia	2020-06-24 13:14:06.684000	None	
Ravenshard	725338057246638161	with the governor basically elected, probably best to put forward those who you want to sacrifice today	2020-06-24 13:14:28.977000	None	
Ravenshard	725338134459711569	I've already made my case, but having multiple options is always good	2020-06-24 13:14:47.386000	None	
conjugate	725343733285126234	had a chance to go over my answers to your case? i think they should alleviate most of your concerns and explain my side of it pretty thoroughly	2020-06-24 13:37:02.250000	None	
Ravenshard	725344783995764846	I browsed them	2020-06-24 13:41:12.759000	None	
conjugate	725346805331525732	And?	2020-06-24 13:49:14.683000	None	
Ravenshard	725347411782008862	and I didn't feel the need to comment	2020-06-24 13:51:39.272000	None	
conjugate	725347629713588235	Because the explanation was so adequate that you felt no need to pursue this line anymore	2020-06-24 13:52:31.231000	None	
conjugate	725347642636501002	i assume	2020-06-24 13:52:34.312000	None	
conjugate	725347650270134313	:)	2020-06-24 13:52:36.132000	None	
eh1414	725348052730118146	good afternoon everyone, sorry - i’ve been busy today. reading back now	2020-06-24 13:54:12.086000	None	
Ravenshard	725348978815664228	more so because it's not in the towns interest to have us going back and forth today.  Rather, it'd be better for others to take the lead today	2020-06-24 13:57:52.882000	None	
Bluey The Bear	725354557382721636	The Peddler name comes from Fruit Vendor but I misread that role so it’s actually Friendly Neighbor	2020-06-24 14:20:02.916000	None	
Bluey The Bear	725354808944492554	Anyways I’m going to drink some coffee and then catch up on the thread	2020-06-24 14:21:02.893000	None	
Anders	725355380313555024	14 minutes until we can hail our new pqr overlord..   I'm fine with that, does he wish to make any final campaign promises?	2020-06-24 14:23:19.118000	None	
Ravenshard	725356765901881394	Question from the media - Can overlord pqr promise us they're not a werewolf?	2020-06-24 14:28:49.468000	None	
pqr	725356809690546288	Huh I thought it was at half past. Anyway I've been pretty busy with work stuff today so I'll post some polls and things when I finish up in about 90 minutes	2020-06-24 14:28:59.908000	None	
pqr	725357014611656774	I can confirm I am not a werewolf, rougue, or any other kind of creature of the night	2020-06-24 14:29:48.765000	None	
Bluey The Bear	725357072811556894	You’re both wrong it’s in 10	2020-06-24 14:30:02.641000	None	
Ravenshard	725357091723935775	lol	2020-06-24 14:30:07.150000	None	
pqr	725357104172367872	Rip	2020-06-24 14:30:10.118000	None	
Bluey The Bear	725357239883268236	Hmm I guess it depends which post you're going off of	2020-06-24 14:30:42.474000	None	
Ravenshard	725357293004390440	Another question from the media - What is your proposal for finding wolves?	2020-06-24 14:30:55.139000	None	
Anders	725357425003069492	From random blogger: How will you decide who to appoint chancellor? How will you know they are not a wolf?	2020-06-24 14:31:26.610000	None	
Bluey The Bear	725357427024723969	I should probably go off of the actual day-starting one which puts it in 7	2020-06-24 14:31:27.092000	None	
pqr	725357994887479356	Right now we've got a number of votes spread to lynch spread around, I guess it makes sense to use that as a starting point. I'd suggest that one person for each writes (or links to) a summary of the case and we can discuss from there	2020-06-24 14:33:42.481000	None	
pqr	725358074818330665	Or if someone wants to do the same for someone new that's ok too	2020-06-24 14:34:01.538000	None	
pqr	725358237960110121	Chancellor will just be an emoji poll so the town can decide, since I don't have much to base a decision on	2020-06-24 14:34:40.434000	None	
Anders	725358524602908804	i'll hammer for you to be governor pqr, I hope you will return the favor at some stage during this game	2020-06-24 14:35:48.775000	None	
Ravenshard	725358610015846512	and there's the first coalition forming 😛	2020-06-24 14:36:09.139000	None	
Anders	725358632027422760	we have no rules against quid pro quo, right?	2020-06-24 14:36:14.387000	None	
Ravenshard	725358689963212902	lmao correct	2020-06-24 14:36:28.200000	None	
pqr	725358712948129862	Thanknyou for saving me 4 minutes	2020-06-24 14:36:33.680000	None	
Anders	725358741733507092	i think you still need 4 minutes	2020-06-24 14:36:40.543000	None	
Anders	725358763413995541	what matters is plurality at 24h	2020-06-24 14:36:45.712000	None	
Anders	725358790668713986	you can't speed it up with hammering i think	2020-06-24 14:36:52.210000	None	
Anders	725358806774579220	even if there is majority earleir	2020-06-24 14:36:56.050000	None	
Anders	725358825363865600	if I understood rules correctly?	2020-06-24 14:37:00.482000	None	
pqr	725358845291135017	It can be hammered, this was discussed earlier	2020-06-24 14:37:05.233000	None	
Anders	725358861183221770	oh ok	2020-06-24 14:37:09.022000	None	
Anders	725358932054507542	day is still 48 hours? Or 24 hours from hammer?	2020-06-24 14:37:25.919000	None	
Ravenshard	725358946155626547	now overlord pqr begins their role	2020-06-24 14:37:29.281000	None	
Anders	725358947304996946	I hope I didn't steal 4 minutes 😦	2020-06-24 14:37:29.555000	None	
Ravenshard	725359000954208376	I think they're gov until we elect another one (if we do) d2	2020-06-24 14:37:42.346000	None	
Bluey The Bear	725359125017526326	<@&720604360756822117>s |newline|  |newline| I'd like you all to give a warm welcome to <@!232212860560736256>, our very first Governor, elected with the support of a majority of the town. |newline|  |newline| Final Governor Votes: |newline| 🗳️ **Fircoal**: Caetra |newline| 🗳️ **pqr**: Ravenshard, mikaelsson, pqr, Rozyroz, bazkitcase5, catoftheyear, DDL, Jerrydot, Anders |newline| 🗳️ **Ravenshard**: Donkey-Dude |newline| 🗳️ **Will((ow)|(iam))**: Will((ow)|(iam)) |newline| Has Not Voted: Fircoal, eh1414, Emmi, Sharur	2020-06-24 14:38:11.925000	None	,pqr#8310
Anders	725359175894433882	pqr, I gave you a mandate!	2020-06-24 14:38:24.055000	None	
Anders	725359200716455966	that's got to count for something	2020-06-24 14:38:29.973000	None	
Anders	725359224321867826	you have so much political capital in this town	2020-06-24 14:38:35.601000	None	
Bluey The Bear	725359482015842384	<@&724809817775931463> Would you like to give an inaugural speech or sth?	2020-06-24 14:39:37.040000	None	
pqr	725359483647295562	Test	2020-06-24 14:39:37.429000	None	
pqr	725359508913913898		2020-06-24 14:39:43.453000	None	
Bluey The Bear	725359576375099413		2020-06-24 14:39:59.537000	None	
Anders	725359934090379294	i'm going to ask myself not what pqr can do for me, but what I can do for the village	2020-06-24 14:41:24.823000	None	
pqr	725360061307945050	Hi folks I'm going back to work in a couple of minutes, see above for my general plans https://discord.com/channels/212660788786102272/720674005807267881/725357994887479356	2020-06-24 14:41:55.154000	None	
pqr	725360155180662806	I'll post the chancellor poll when I finish up in about 90 minutes	2020-06-24 14:42:17.535000	None	
Ravenshard	725360174021345301	"On June 23, 2020, a day that will live in infamy, the peaceful village of border was intentionally and deliberately infested with werewolves"	2020-06-24 14:42:22.027000	None	
Will((ow)|(iam))	725360318896668682	I suggest you pin my "which emoji represents who" post.	2020-06-24 14:42:56.568000	None	
DDL	725368259448406027	> more so because it's not in the towns interest to have us going back and forth today.  Rather, it'd be better for others to take the lead today |newline| <@!503775238996361226>  |newline|  |newline| I hear that but I'm still waiting to see someone to "take the lead". This back and forth you tak about would be more productive than this "wait for the last 3 hours so people can start caring about the sac" that seems to be the default here	2020-06-24 15:14:29.743000	None	,Ravenshard#0976
DDL	725368386401599550	your case on cat was one of the more productive things that happened this day phase	2020-06-24 15:15:00.011000	None	
DDL	725368579759014050	though personally I don't agree with it that much. I feel like you gave a lot of shit to cat for what you consider to be bad strategies, while I don't think proposing bad strategies is a sign of wolfiness	2020-06-24 15:15:46.111000	None	
DDL	725368698709213225	but I'd like to see the two of you debate this, and maybe for others to chime in. so I can see more people commenting on their sacrifice opinions	2020-06-24 15:16:14.471000	None	
DDL	725368836563664997	this huge focus on the setup instead of the players is irking me. I'm not used to that	2020-06-24 15:16:47.338000	None	
DDL	725368894201659439	I'm used to everyone having a full reads list halfway into day 1	2020-06-24 15:17:01.080000	None	
Ravenshard	725368919791239230	I'd really prefer D1 isn't defined by myself and and coty going at each other, and the sacrifice is one of us	2020-06-24 15:17:07.181000	None	
Ravenshard	725368952175460353	that really limits the field, and probably helps the wolf	2020-06-24 15:17:14.902000	None	
Ravenshard	725368968201633866	wolves*	2020-06-24 15:17:18.723000	None	
DDL	725369041010819084	my point is that the option seems to be between you two arguing, or nothing	2020-06-24 15:17:36.082000	None	
DDL	725369175215964271	when you made a case it seemed this game was going to get traction, buit now that you are backing down, we are back to waiting for someone to give it that traction	2020-06-24 15:18:08.079000	None	
conjugate	725369214264803391	we can come up with other things to discuss too	2020-06-24 15:18:17.389000	None	
conjugate	725369290747805706	for example who gets chancellor could maybe get some discussion started	2020-06-24 15:18:35.624000	None	
DDL	725369398675898409	I want to see someone accusing someone on faulty grounds so I can point my finger on them and scream "AHA! You are being opportunistic!"	2020-06-24 15:19:01.356000	None	
conjugate	725369579639144528	wouldnt that attitude warrant a "AHA! You are being opportunistic!" in itself?:)	2020-06-24 15:19:44.501000	None	
DDL	725369611696078911	maybe	2020-06-24 15:19:52.144000	None	
conjugate	725369650791186432	opportunismception	2020-06-24 15:20:01.465000	None	
DDL	725369699147317268	but a friend of mine has a great quote, which is	2020-06-24 15:20:12.994000	None	
DDL	725369746874302535	"Hipocrisy is a staple of the villager's playbook"	2020-06-24 15:20:24.373000	None	
DDL	725369822468374569	by accusing others of doing the things we do ourselves, we get the discussion somewhere	2020-06-24 15:20:42.396000	None	
DDL	725369942320349234	well cat, do you still believe that thing you said about raven early?	2020-06-24 15:21:10.971000	None	
DDL	725369971294732340	which I forgot exactly what was the issue	2020-06-24 15:21:17.879000	None	
conjugate	725370114320367737	we are getting back to that then i see, ill try to keep it short to not push the discussion too much in that direction	2020-06-24 15:21:51.979000	None	
conjugate	725370243911909449	i have a textwall somewhere up if u wanna read, but i think i might just have overreacted a bit when he accused me of being WW	2020-06-24 15:22:22.876000	None	
Ravenshard	725370427517435954	I don't think I actually ever called you a wolf.  I rather said I had a scum read on you	2020-06-24 15:23:06.651000	None	
conjugate	725370451689209937	he did have some calculations which i am pretty sure are wildly inaccurate regarding to jail logic, but then again, so did i, and he was rather quick to blame me and used terminology that is ehh, i would say crowd grabbing	2020-06-24 15:23:12.414000	None	
DDL	725370495549177976	> I don't think I actually ever called you a wolf.  I rather said I had a scum read on you |newline| <@!503775238996361226>  |newline|  |newline| isn't that	2020-06-24 15:23:22.871000	None	,Ravenshard#0976
DDL	725370502901792848	the same thing	2020-06-24 15:23:24.624000	None	
conjugate	725370506072817746	im not really sure about the difference (really not sure, because new)	2020-06-24 15:23:25.380000	None	
Ravenshard	725370551740399617	no, cause I enver said we should sacrifice coty	2020-06-24 15:23:36.268000	None	
conjugate	725370623140036649	i assumed it means "you are probably a wolf, we have a front runner for sac"	2020-06-24 15:23:53.291000	None	
conjugate	725370709421064192	anyway 1 of the other things i thought to look at	2020-06-24 15:24:13.862000	None	
DDL	725370737585815552	if you have a scumread on him you should sacrifice him, that's the idea	2020-06-24 15:24:20.577000	None	
DDL	725370778081689671	otherwise what did you write the case for	2020-06-24 15:24:30.232000	None	
conjugate	725370784469614623	is who was curious regarding to # of werewolves before it was confirmed	2020-06-24 15:24:31.755000	None	
DDL	725370804161871944	unless you have someone else you wanna sacrifice more	2020-06-24 15:24:36.450000	None	
Ravenshard	725370813628285018	they're similar,but I disagree they're exactly the same	2020-06-24 15:24:38.707000	None	
conjugate	725370828669321216	and those ppl were me, donkey and raven	2020-06-24 15:24:42.293000	None	
conjugate	725370846985846886	which makes me suspect him a bit less	2020-06-24 15:24:46.660000	None	
Sharur	725371090897207326	> I want to see someone accusing someone on faulty grounds so I can point my finger on them and scream "AHA! You are being opportunistic!" |newline| there was another accusation, but you seem to have skipped over it	2020-06-24 15:25:44.813000	None	
Sharur	725371249378852974	just like everyone but raven	2020-06-24 15:26:22.598000	None	
conjugate	725371303904935966	could you remind us?	2020-06-24 15:26:35.598000	None	
conjugate	725371426877472778	i recall there was something with accusation on bandwagoning votes	2020-06-24 15:27:04.917000	None	
conjugate	725371459677192303	but there's so much to scroll up	2020-06-24 15:27:12.737000	None	
Ravenshard	725371479587422358	fircoal accused mik of bandwagoning	2020-06-24 15:27:17.484000	None	
Ravenshard	725371510780461096	but that isn't what Sharur is referring to	2020-06-24 15:27:24.921000	None	
Sharur	725371523065708606	yeah	2020-06-24 15:27:27.850000	None	
Sharur	725371547073904641	I'm talking about me accusing Caetra	2020-06-24 15:27:33.574000	None	
DDL	725371579046953012	you mean your skirmish with caetra	2020-06-24 15:27:41.197000	None	
DDL	725371583102713928	yeah	2020-06-24 15:27:42.164000	None	
conjugate	725371618028814426	oh, that	2020-06-24 15:27:50.491000	None	
conjugate	725371641026052096	yeah i remember now	2020-06-24 15:27:55.974000	None	
DDL	725371650631270440	well I got from that that caetra was being kind of a troll but I didn't get why he was a wolf	2020-06-24 15:27:58.264000	None	
Sharur	725371673657737238	*they	2020-06-24 15:28:03.754000	None	
conjugate	725371714544074811	yeah i didnt really get any wolf vibes from it either i gotta say	2020-06-24 15:28:13.502000	None	
conjugate	725371758248591390	just two people arguing passionately about syntax	2020-06-24 15:28:23.922000	None	
Sharur	725371790053867662	it is admittedly going to be a hard case to make to people who didn't follow the prior NA game	2020-06-24 15:28:31.505000	None	
Sharur	725371874795716698	even more so to those who haven't played with us before at all	2020-06-24 15:28:51.709000	None	
DDL	725372055939186769	well maybe my lack of previous contact lets me see things more clearly	2020-06-24 15:29:34.897000	None	
Sharur	725372084905181235	that being said, the fact that multiple people think I was arguing about syntax suggests I didn't explain myself well	2020-06-24 15:29:41.803000	None	
DDL	725372296910602300	yeah I think your trail of logic from caetra is being a jerk to the tribe of high posters to caetra is a wolf was a little too fast	2020-06-24 15:30:32.349000	None	
conjugate	725372426220994634	what really bothered me there that the compass chart thing was in such tiiiny font	2020-06-24 15:31:03.179000	None	
conjugate	725372457107849269	i couldnt read it	2020-06-24 15:31:10.543000	None	
Sharur	725372478255267942	I'm quite confident Caetra was specifically talking about me	2020-06-24 15:31:15.585000	None	
Sharur	725372499956596838	not "the tribe of high posters"	2020-06-24 15:31:20.759000	None	
DDL	725372585621061832	that post of mine had a metaphor, don't take it too seriously	2020-06-24 15:31:41.183000	None	
DDL	725372914282659875	anyway, what did you hink Caetra was, specifically, a person who turns into a wolf-human hybrid at night?	2020-06-24 15:32:59.542000	None	
DDL	725373029370298420	what made you think he can activate all 4 of courtier's bonuses and is not named Josephine?	2020-06-24 15:33:26.981000	None	
Sharur	725373060907139092	*they	2020-06-24 15:33:34.500000	None	
DDL	725373166687485973	sorry I keep forgetting	2020-06-24 15:33:59.720000	None	
DDL	725373170160238632	they	2020-06-24 15:34:00.548000	None	
Sharur	725373235524403333	I think Caetra's statements were intended to annoy me, and while Caetra has been a straightforward troll before, that's been highly correlated with being a <werewolf693949777167253634>	2020-06-24 15:34:16.132000	None	
Sharur	725373384619196508	I also think that trying to annoy me may have been part of a strategy, based on the events of the game I mentioned	2020-06-24 15:34:51.679000	None	
Sharur	725373482895933540	but even if not, it seems an unproductive thing to do if Caetra sincerely believes that I am useful for town, as they have claimed	2020-06-24 15:35:15.110000	None	
Sharur	725373580837126154	I should say, not just trying to annoy me, but also trying to encourage others to think of me as annoying, by referencing that meme	2020-06-24 15:35:38.461000	None	
Caetra	725373638731104296	If I were intending to annoy you I would be much more annoying	2020-06-24 15:35:52.264000	None	
Caetra	725373718561554472	legal reasons, etc	2020-06-24 15:36:11.297000	None	
Sharur	725373811838418995	well I actually think the point about encouraging others to see me as annoying is probably the more important one in any case	2020-06-24 15:36:33.536000	None	
conjugate	725373857438892046	> what made you think he can activate all 4 of courtier's bonuses and is not named Josephine? |newline| <@!309454241091682305> do you mean they are tormentor with capitalism??	2020-06-24 15:36:44.408000	None	,DDL#6966
Sharur	725373883015757865	the part about trying to annoy me is perhaps a little too <:expandingbrain:685840072427569177>	2020-06-24 15:36:50.506000	None	
Caetra	725373964968263721	> well I actually think the point about encouraging others to see me as annoying is probably the more important one in any case |newline| <@286950779187625984> well, this isn't important, because it's a thing you made up because you were offended	2020-06-24 15:37:10.045000	None	,Sharur#7043
DDL	725374139656962087	well, generally your player archetype tends to be useful to town from my experience	2020-06-24 15:37:51.694000	None	
Caetra	725374192442146888	this is all just you tunnel visioning because you were annoyed at me complimenting you in a weird way	2020-06-24 15:38:04.279000	None	
DDL	725374232065867878	I'm not sure if it's possible to engineer a sabotage of a would-be town leader in a way that benefits the wolves, though	2020-06-24 15:38:13.726000	None	
DDL	725374249887596584	then again I don't know you well	2020-06-24 15:38:17.975000	None	
DDL	725374390967075098	from experience an easier strategy would be to just kill the town leader, or get into their good side so they keep leading with you the wolf as their assitant	2020-06-24 15:38:51.611000	None	
Sharur	725374476371492876	> this is all just you tunnel visioning because you were annoyed at me complimenting you in a weird way |newline| referencing a meme that is intended to insult people is not a compliment	2020-06-24 15:39:11.973000	None	
Caetra	725374524610314290	it was not intended to insult people	2020-06-24 15:39:23.474000	None	
conjugate	725374611512098876	when you say town leader do u mean governor, or just a player that leads discussion?	2020-06-24 15:39:44.193000	None	
Caetra	725374657020035224	i don't know how many times i need to restate the fact that IN THIS GAME, SAYING YOU TALK A LOT IS A COMPLIMENT	2020-06-24 15:39:55.043000	None	
Caetra	725374711621746780	PLEASE ACCEPT MY FUCKING COMPLIMENT	2020-06-24 15:40:08.061000	None	
Sharur	725374719238602792	sure, but that isn't what you said	2020-06-24 15:40:09.877000	None	
Caetra	725374745436225537	that is what I said	2020-06-24 15:40:16.123000	None	
DDL	725374935664427058	> when you say town leader do u mean governor, or just a player that leads discussion? |newline| <@!173497654561603584>  |newline|  |newline| The player that leads discussion	2020-06-24 15:41:01.477000	None	,conjugate#3677
DDL	725374964680753234	governor is just another role	2020-06-24 15:41:08.395000	None	
Sharur	725375062139600917	> from experience an easier strategy would be to just kill the town leader, or get into their good side so they keep leading with you the wolf as their assitant |newline| yes, I agree, but if we assume that the "sabotage" option would never happen, then it becomes a good option, unless we think it's actually impossible	2020-06-24 15:41:31.631000	None	
Caetra	725375090774114384	to be clear sharur there is literally nothing that you could say that would change my mind	2020-06-24 15:41:38.458000	None	
Caetra	725375105437270108	because I'm right	2020-06-24 15:41:41.954000	None	
DDL	725375244210012312	the player who posts like mad, asks questions of everyone, analyses people's mentions of each other after wolves flip, and generally conducts the whole discussion and forces the wolves to play around them instead of setting their own narrative	2020-06-24 15:42:15.040000	None	
DDL	725375336958787594	I don't know if sharur is that kind of player, but I know a few of those	2020-06-24 15:42:37.153000	None	
Sharur	725375446576922845	that sounds at least a bit stronger than what I do	2020-06-24 15:43:03.288000	None	
Sharur	725375459034136728	I mostly just post like mad	2020-06-24 15:43:06.258000	None	
DDL	725375476578779136	well this is a discord mafia tbh	2020-06-24 15:43:10.441000	None	
DDL	725375513299779635	forum mafia allows for more quoting and stuff	2020-06-24 15:43:19.196000	None	
Caetra	725375602365825096	sharur is historically the closest we have to that player	2020-06-24 15:43:40.431000	None	
Sharur	725375657671917639	"asks questions of everyone" is ntb	2020-06-24 15:43:53.617000	None	
DDL	725375680170426490	ntb?	2020-06-24 15:43:58.981000	None	
Sharur	725375694841839616	nottoobad	2020-06-24 15:44:02.479000	None	
Caetra	725375706707525713	<@243190843777875970>	2020-06-24 15:44:05.308000	None	,nottoobad#9595
nottoobad	725375709366714519	👋	2020-06-24 15:44:05.942000	None	
Sharur	725375713028341782	sir not appearing in this game	2020-06-24 15:44:06.815000	None	
DDL	725375720465104957	oh ok lol	2020-06-24 15:44:08.588000	None	
Caetra	725375751645560863	nottooappearing	2020-06-24 15:44:16.022000	None	
DDL	725376346296942614	I'm generally a high poster myself, but I can't do the town leader	2020-06-24 15:46:37.798000	None	
DDL	725376357156257872	I'm too chaotic	2020-06-24 15:46:40.387000	None	
Ravenshard	725377386333470720	There's a lot of us who are higher-posters	2020-06-24 15:50:45.762000	None	
Sharur	725377423075573770	Anyway, maybe Caetra is not a <werewolf693949777167253634>. I'm hardly certain that they are. I would question why they feel the need to double down on the claim that their phrasing is purely complimentary. I stand by the idea that it's not very town to say what they said, for a couple of reasons. But so far no one agrees with me. So maybe we should talk about mik?	2020-06-24 15:50:54.522000	None	
Ravenshard	725377426074370168	with more appearing, I move into the middle-of-the-road catagory	2020-06-24 15:50:55.237000	None	
Ravenshard	725377523063717958	sure let's talk about Mik, idk what else to say about Caetra	2020-06-24 15:51:18.361000	None	
Caetra	725377978300891257	this is just like last game where i picked a fight with sharur for absolutely no reason day 1 and we were both town lmao	2020-06-24 15:53:06.898000	None	
Sharur	725378157418381402	uh, you were not the one who picked a fight with me	2020-06-24 15:53:49.603000	None	
Caetra	725378314709106711	well, this time you picked the fight, but i didn't have to double down on it	2020-06-24 15:54:27.104000	None	
Caetra	725378338096545922	but I did, because I'm right	2020-06-24 15:54:32.680000	None	
Caetra	725378387798917341	anyway	2020-06-24 15:54:44.530000	None	
DDL	725378424461328395	I feel like I don't buy the intentional sabotage theory but I can see caetra just doubling down on the argument to increase their own post count some way. wolves need to find something to do, and a pointless argument can do the trick	2020-06-24 15:54:53.271000	None	
DDL	725378572650283048	I also feel like the opposite could happen too, with caetra attacking and sharur overreacting on purpose	2020-06-24 15:55:28.602000	None	
DDL	725378610994872410	a wolf sharur I mean	2020-06-24 15:55:37.744000	None	
Sharur	725378628313022486	Who picked the fight isn't really what I was getting at, though saying that I picked it presupposes that you're right. I'm just pointing out that it was the lodge that picked a fight with me last game.	2020-06-24 15:55:41.873000	None	
Sharur	725378657270366308	yes, DDL, that's possible	2020-06-24 15:55:48.777000	None	
Sharur	725378816511574016	Caetra spent a lot of time speculating last game in the #ghosts channel that what I was doing in the previous game was what they would do if they were a talkative <werewolf693949777167253634>	2020-06-24 15:56:26.743000	None	
Sharur	725378844479062056	though I was not a <werewolf693949777167253634>	2020-06-24 15:56:33.411000	None	
DDL	725378967959240706	if you one you two is a wolf, then who picked a fight is irrelevant, what matters is that one of you chose to continue the fight because being in that fight was userful for the character you were roleplaying as	2020-06-24 15:57:02.851000	None	
Sharur	725378974368399430	so we've both had exposure to that as an idea before	2020-06-24 15:57:04.379000	None	
DDL	725379022397243392	and if you are both village, then I suppose it was just a silly fight that happened	2020-06-24 15:57:15.830000	None	
Sharur	725379181277610030	I actually don't think you should assume we aren't both <werewolf693949777167253634>, though I'd like it if you assumed that I'm not a <werewolf693949777167253634>, since I'm not	2020-06-24 15:57:53.710000	None	
DDL	725379194162511875	or maybe... you are both wolves and we are being played	2020-06-24 15:57:56.782000	None	
Sharur	725379225271533639	winner	2020-06-24 15:58:04.199000	None	
DDL	725379235166027779	I was in the middle of assuming lol	2020-06-24 15:58:06.558000	None	
DDL	725379325469392947	screw you and your 2-5 open that made you do the thing I wanted first	2020-06-24 15:58:28.088000	None	
Sharur	725379526787334177	that sort of play also seems far more likely with day chat	2020-06-24 15:59:16.086000	None	
DDL	725379570668142612	yes	2020-06-24 15:59:26.548000	None	
DDL	725379636116062270	very easy for wolves to just go "hey if I attack you now can you argue back?"	2020-06-24 15:59:42.152000	None	
Sharur	725379695142764565	right	2020-06-24 15:59:56.225000	None	
DDL	725379805821796463	so what was the case on mik	2020-06-24 16:00:22.613000	None	
Caetra	725380008948006993	hey sharur if i attack you now can you argue back	2020-06-24 16:01:11.042000	None	
Sharur	725380048483516460	I probably will regardless	2020-06-24 16:01:20.468000	None	
Sharur	725380168167981108	I voted for him for two reasons: he asked why it mattered if we had a <werewolf693949777167253634> governor d1, which could be an innocent question but seems... awfully dense... and he made a comment about not wanting to read through 1000+ messages, which I read in a similar light to what Caetra said, actually	2020-06-24 16:01:49.003000	None	
Sharur	725380269397246052	attempting to make people look down on active posting, or feel bad for being active posters	2020-06-24 16:02:13.138000	None	
Sharur	725380312581931008	Fircoal had different arguments	2020-06-24 16:02:23.434000	None	
Sharur	725380324225187860	let me see if I can find them	2020-06-24 16:02:26.210000	None	
Sharur	725380480496697394	https://discordapp.com/channels/212660788786102272/720674005807267881/725085857941291119	2020-06-24 16:03:03.468000	None	
Sharur	725381015299948555	basically it looks like Fircoal thought mik was downplaying the importance of <sacrifice655946392082186302>	2020-06-24 16:05:10.975000	None	
Caetra	725381131737890947	i don't like the wanting cliffnotes but i don't think it's a tell either |newline| the "we shouldn't vote sacrifice before we have a governor" thing is the actual tell here	2020-06-24 16:05:38.736000	None	
Caetra	725381195038326807	though it could just be... misunderstanding the weird game mechanics? idk	2020-06-24 16:05:53.828000	None	
conjugate	725381214718001183	mik also suggested that the peddler reveals themselves to them after saying peddler should be careful not to reveal themselves to WW early, which seemed to me like an odd ask considering.. however he did explain it later by something similar that happened with him being peddler in previous game	2020-06-24 16:05:58.520000	None	
Caetra	725381241700089867	it's not much to go on but i'd be ok with going on it day 1	2020-06-24 16:06:04.953000	None	
conjugate	725381439436226640	which made me kinda convinced to start with, but with more unrelated evidence on top of it, maybe not so much	2020-06-24 16:06:52.097000	None	
conjugate	725381595980234752	"evidence" because all those things are not conclusive at all	2020-06-24 16:07:29.420000	None	
Sharur	725381771184832614	the whole peddler discussion from earlier today didn't seem great to me	2020-06-24 16:08:11.192000	None	
Sharur	725381821147250758	people seemed to be overlooking the actual purpose of the peddler	2020-06-24 16:08:23.104000	None	
Sharur	725381901635944460	it's just a weaker version of faithful hound, basically	2020-06-24 16:08:42.294000	None	
Sharur	725381965192364032	you get people to trust you by confirming yourself to them	2020-06-24 16:08:57.447000	None	
conjugate	725382229714403388	perhaps u are right	2020-06-24 16:10:00.514000	None	
conjugate	725382277005180978	im really not familiar with the new roles	2020-06-24 16:10:11.789000	None	
conjugate	725382342654427196	but it seems like it has potential for shenanigans that hound cannot pull off	2020-06-24 16:10:27.441000	None	
Sharur	725382399931711488	the one thing I could see in terms of using it to find <werewolf693949777167253634> is to have those visited by the peddler announce they were, without saying who they were visited by	2020-06-24 16:10:41.097000	None	
conjugate	725382455737057331	what do you think about the idea we had	2020-06-24 16:10:54.402000	None	
Caetra	725382473684615198	i mean, the "shenanigans" are you successfully hit multiple town without hitting a werewolf, mostly	2020-06-24 16:10:58.681000	None	
conjugate	725382503799586816	with everyone having their "peddler" list	2020-06-24 16:11:05.861000	None	
conjugate	725382550511681658	and when the peddler dies we go back to look at everyone's list?	2020-06-24 16:11:16.998000	None	
Fircoal	725382558312956014	🥱 I am tired, and why do I get the feeling there is a lot to read ;w;	2020-06-24 16:11:18.858000	None	
Caetra	725382575656402985	like, "if i am the peddler, this is what i did"	2020-06-24 16:11:22.993000	None	
Sharur	725382600268447794	every single person has to maintain a list of who they visited if they are peddler?	2020-06-24 16:11:28.861000	None	
Sharur	725382620418015324	hmm	2020-06-24 16:11:33.665000	None	
conjugate	725382624457130004	yeah	2020-06-24 16:11:34.628000	None	
Sharur	725382681700859995	I could see that	2020-06-24 16:11:48.276000	None	
Sharur	725382727313915995	clearly does not work with what I just suggested	2020-06-24 16:11:59.151000	None	
Ravenshard	725382885800149063	I could get behind announcing you were visted by the peddler and what heirloom you got	2020-06-24 16:12:36.937000	None	
Ravenshard	725382932268581006	Again, it's not confirmed that peddler exists in this game	2020-06-24 16:12:48.016000	None	
Ravenshard	725382970193477684	so we could have a repeat of g5	2020-06-24 16:12:57.058000	None	
Sharur	725382982524862614	I suppose we'd be demanding that the governor pin the peddler list(s)	2020-06-24 16:12:59.998000	None	
Sharur	725383004880633918	or else it would be chaos	2020-06-24 16:13:05.328000	None	
conjugate	725383054712897646	yeah, and it's still clunky as hell	2020-06-24 16:13:17.209000	None	
conjugate	725383102377230406	but maybe this way we can make the role into a bit more than a weak hound	2020-06-24 16:13:28.573000	None	
Caetra	725383163026866257	> what heirloom you got |newline| dumb mod question |newline| the peddler role just says "heirloom" |newline| does the mod response about it just say "you got an heirloom" |newline| or do you e.g. get to choose what the item is	2020-06-24 16:13:43.033000	None	
